,LIMIT_BAL,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEF_PAY,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
181,190000,26,0,0,0,0,0,2,31061,32129,33142,33726,35758,35171,1750,1720,1300,2600,0,1400,0,0,1,1,0,0,0,0,0,1,0
182,150000,35,0,0,0,0,0,0,150359,147471,151713,130107,78623,79743,15000,20000,5000,2000,7000,15000,0,1,0,1,0,0,0,0,0,1,0
183,120000,30,0,0,0,0,0,2,179,1403,0,0,473,323,1403,0,0,473,0,9438,0,1,0,1,0,0,0,0,0,1,0
184,70000,33,0,0,0,0,0,0,32405,22484,23169,23337,18265,18001,10580,8009,10004,5000,5000,5000,0,0,1,0,0,1,0,0,1,0,0
185,50000,36,0,0,0,0,0,0,52136,50942,49715,21332,20096,18883,2218,2519,712,706,740,600,0,0,1,0,1,0,0,0,1,0,0
186,180000,36,0,0,0,0,0,0,2846,2092,4629,3007,5827,1118,2092,4631,3007,5827,1200,1030,0,0,1,1,0,0,0,0,1,0,0
187,50000,29,0,0,0,0,0,0,-101,-101,-101,-101,-101,1100,0,0,0,0,1201,0,0,0,1,1,0,0,0,0,0,1,0
188,20000,22,0,0,0,2,0,0,9848,11192,15677,15133,15582,16677,1515,5000,0,1000,1500,0,0,0,1,0,1,0,0,0,0,1,0
189,70000,28,3,2,2,0,0,0,91930,93363,91325,93195,52925,52990,3500,0,3204,2003,2013,2511,0,1,0,0,1,0,0,0,0,1,0
190,350000,36,0,0,2,0,0,0,255751,275156,260963,261263,255566,254941,33010,0,11021,9200,8500,8300,0,0,1,0,0,1,0,0,1,0,0
191,50000,46,0,0,0,0,0,0,35713,15392,16099,16418,16765,17484,1561,1268,587,611,1000,2000,0,1,0,0,0,1,0,0,1,0,0
192,280000,45,0,0,0,0,0,0,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,0,1,0,0,1,0,0,0,1,0,0
193,450000,33,0,0,0,0,0,0,3485,2989,2278,4714,768,1069,3004,2289,4737,771,1074,370,0,0,1,1,0,0,0,0,1,0,0
194,140000,37,0,0,0,0,0,0,330,330,330,330,330,947,330,330,330,330,947,2389,0,0,1,0,1,0,0,0,1,0,0
195,500000,41,0,0,0,0,0,0,1296,0,0,0,0,2300,0,0,0,0,2300,0,0,1,0,1,0,0,0,0,0,1,0
196,200000,35,1,0,0,0,0,0,0,0,5825,0,3217,8273,0,5825,0,3217,8273,5158,0,0,1,0,1,0,0,0,1,0,0
197,210000,30,0,0,0,0,0,0,104701,106134,108423,91143,82733,74125,4002,5000,3500,3000,2700,5000,0,0,1,0,1,0,0,0,1,0,0
198,550000,52,0,0,0,0,0,0,277376,266532,256321,19753,464,8199,6001,6016,19753,464,8199,0,0,0,1,0,0,0,1,0,0,1,0
199,60000,43,0,3,2,0,0,0,495,330,495,330,165,340,0,330,0,0,340,0,0,0,1,1,0,0,0,0,1,0,0
200,50000,22,0,0,0,0,0,0,836,10214,10057,9221,8808,3861,10214,2000,0,423,3861,3665,0,0,1,0,1,0,0,0,0,1,0
201,150000,24,0,0,0,0,0,0,108924,109705,108748,108116,108951,109901,4000,5500,4000,4100,4300,4000,0,0,1,0,1,0,0,0,0,1,0
202,30000,29,2,2,2,0,0,0,26844,26414,27189,28235,28669,29355,300,1500,1800,1200,1300,1200,0,0,1,0,1,0,0,0,1,0,0
203,210000,30,0,0,0,0,0,0,69937,71906,43308,44584,47842,49888,3500,3000,2000,4000,3000,10000,0,1,0,1,0,0,0,0,0,1,0
204,290000,41,0,0,0,0,0,0,2025,0,0,9194,9194,399,0,0,9194,0,399,9290,0,0,1,0,1,0,0,0,1,0,0
205,130000,52,0,0,2,0,0,0,50662,51562,47928,45456,42704,2552,4600,0,1500,0,2000,0,0,0,1,0,1,0,0,0,1,0,0
206,50000,42,0,0,0,0,0,0,47282,47535,46578,17029,10575,9478,2500,2000,2500,500,500,500,0,1,0,0,1,0,0,0,0,1,0
207,140000,34,0,0,0,0,0,0,2574,0,0,0,0,840,0,0,0,0,840,1380,0,0,1,1,0,0,0,0,1,0,0
208,470000,29,0,0,0,0,0,0,72830,49502,47771,52979,119678,94721,4003,4003,8003,70003,5030,6003,0,1,0,0,1,0,0,0,0,1,0
209,160000,35,0,0,0,0,0,0,124459,130916,132179,135030,135656,135448,10000,5000,4854,10000,6000,4000,0,0,1,0,1,0,0,0,0,1,0
210,400000,45,0,0,0,0,0,0,10985,2441,16046,2483,10719,1722,2441,16046,2483,10719,1722,2836,0,0,1,0,1,0,0,0,1,0,0
211,300000,40,0,0,0,0,0,0,10626,10578,12963,989,12238,0,10582,13265,1087,12238,0,0,0,0,1,0,1,0,0,0,0,1,0
212,280000,34,0,0,0,0,0,0,82691,75867,76835,70722,60694,62032,3500,3200,2500,2400,2500,2500,0,0,1,0,1,0,0,0,1,0,0
213,130000,31,1,2,2,0,0,0,120890,122275,109903,80909,71679,66169,5200,47,3000,2800,2713,2000,0,0,1,0,1,0,0,0,0,1,0
214,450000,31,0,0,0,0,0,0,3960,4397,2177,17871,11451,3570,4412,2180,17895,11502,3581,37092,0,1,0,1,0,0,0,0,0,1,0
215,180000,42,0,0,0,0,0,0,626,0,1290,0,0,1200,0,1290,0,0,1200,0,0,0,1,1,0,0,0,0,1,0,0
216,30000,41,1,0,0,0,0,0,8247,16463,7090,10000,18438,17068,16463,1314,10000,18438,733,11796,0,0,1,0,1,0,0,0,0,0,1
217,180000,30,0,0,0,0,0,0,174104,171889,172288,175557,178010,178976,7000,8000,8000,7001,6600,7000,0,0,1,0,1,0,0,0,0,1,0
218,360000,37,1,0,0,0,0,0,-490,-870,390,-710,260,10,0,2000,0,1500,1000,1000,0,1,0,0,1,0,0,0,0,1,0
219,230000,25,0,0,0,0,0,0,10379,7835,8926,13283,20060,3904,2255,8926,5291,20060,3904,13000,0,0,1,0,1,0,0,0,0,1,0
220,50000,23,0,0,0,0,0,0,980,3413,1068,1386,2800,3696,3500,11000,2000,2000,6396,3000,0,1,0,1,0,0,0,0,0,1,0
221,100000,24,0,0,0,0,0,0,10376,36404,37813,38881,39634,40493,26404,2000,2001,1700,1650,1800,0,0,1,1,0,0,0,0,1,0,0
222,50000,23,1,3,2,0,0,0,7181,6908,5187,4643,3385,1839,0,0,1022,237,100,50,0,0,1,0,1,0,0,0,0,1,0
223,500000,38,0,0,0,0,0,0,49201,59372,49677,49515,42568,48268,30107,10026,7241,50091,25000,5078,0,1,0,0,1,0,0,0,1,0,0
224,100000,31,0,0,0,0,0,0,95972,97650,-5000,-5000,-5000,-5000,5000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
225,110000,26,0,0,0,0,0,0,110925,110909,111851,153551,75749,77217,5607,4400,2683,5466,5000,2000,0,1,0,1,0,0,0,0,0,1,0
226,190000,24,0,0,0,0,0,0,54186,55466,57358,10890,287,49983,2000,2700,1100,287,49696,2000,0,0,1,0,0,1,0,0,0,1,0
227,200000,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28027,0,1,0,0,1,0,0,0,1,0,0
228,240000,40,1,0,0,0,0,0,-55,-55,3545,1338,1075,1744,0,3600,1338,1075,1744,0,0,0,1,0,0,1,0,0,1,0,0
229,440000,28,0,0,0,0,0,0,412962,409812,393255,370202,258387,255740,15000,20000,15305,10070,15037,10052,0,0,1,0,1,0,0,0,0,1,0
230,230000,28,0,0,0,2,0,0,6289,10112,8637,7277,2818,2455,5112,7283,0,3000,2455,1285,0,1,0,1,0,0,0,0,0,1,0
231,480000,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
232,110000,29,0,0,0,0,0,0,7397,-18,-18,-18,-18,-18,2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
233,150000,24,0,0,0,0,0,0,1563,5689,490,0,2893,0,5689,494,0,2893,0,499,0,0,1,0,1,0,0,0,0,1,0
234,360000,29,0,0,0,0,0,0,55104,52585,45914,8835,3421,2391,2094,1760,204,17,2403,0,0,1,0,1,0,0,0,0,1,0,0
235,430000,41,0,0,0,0,0,0,2830,21419,15555,6705,6705,5673,21419,0,6705,0,5673,7791,0,0,1,0,1,0,0,0,1,0,0
236,500000,39,0,0,0,0,0,0,2082,800,1440,600,8170,600,803,1440,600,8170,600,1389,0,1,0,0,1,0,0,0,1,0,0
237,200000,32,0,0,0,0,0,0,30144,32649,32425,32625,9687,5526,3000,1000,1000,400,1000,752,0,1,0,1,0,0,0,0,1,0,0
238,500000,47,0,0,0,0,0,0,21376,20473,3581,18855,6783,5921,20473,3587,18860,146,5923,9464,0,1,0,1,0,0,0,0,0,1,0
239,100000,38,2,2,2,2,0,0,36414,37516,38622,37706,38148,40630,2000,2000,0,1369,3100,0,0,0,1,0,1,0,0,0,1,0,0
240,390000,28,0,0,0,0,0,0,249265,253883,250654,253336,256281,257151,8903,9300,9402,10343,7000,6600,0,0,1,1,0,0,0,0,0,1,0
241,20000,36,1,2,0,0,0,0,17216,17541,18300,19100,2200,0,900,1200,1000,100,0,0,0,0,1,0,0,1,0,0,1,0,0
242,60000,31,2,0,0,0,2,2,19921,20993,21736,23172,22661,24087,1700,1400,1800,0,1800,0,0,0,1,0,1,0,0,0,0,1,0
243,140000,30,0,0,0,0,0,0,22778,6405,1683,-885,3019,-177,6500,2515,0,8000,0,1000,0,1,0,1,0,0,0,0,0,1,0
244,20000,47,1,2,0,0,0,0,3133,1473,390,390,390,0,0,390,390,390,0,780,0,0,1,0,0,1,0,0,0,1,0
245,20000,28,1,0,0,0,0,0,0,0,0,0,12723,30000,0,0,0,12723,18000,32200,0,1,0,1,0,0,0,0,0,1,0
246,310000,30,0,0,0,0,0,0,27289,28020,31140,27695,17338,17731,1489,4415,1084,491,540,4000,0,0,1,1,0,0,0,0,1,0,0
247,80000,26,0,0,0,0,0,0,67798,69206,70057,71886,73724,75498,3100,2600,3000,3000,3000,6500,0,0,1,0,1,0,0,0,0,1,0
248,140000,35,0,0,0,0,0,0,137692,134899,137477,110865,69217,48018,5202,6405,4819,3091,2477,100002,0,0,1,0,1,0,0,0,1,0,0
249,100000,29,0,0,0,0,0,0,65324,11860,0,0,0,0,2106,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
250,50000,25,1,0,0,0,0,0,0,870,590,3700,1999,7300,870,590,3700,1999,7300,17120,0,0,1,0,1,0,0,0,0,1,0
251,170000,41,0,0,0,0,0,0,70317,56742,49176,41969,37409,36214,2579,5019,10041,5012,5024,5012,0,1,0,1,0,0,0,0,1,0,0
252,100000,35,0,0,0,0,0,0,99031,90779,84891,76232,77833,74885,3300,4300,3000,2626,2913,2600,0,0,1,1,0,0,0,0,0,1,0
253,400000,30,0,0,0,0,0,0,1919,7381,2691,1781,7123,1470,7389,2691,1781,7123,1470,37546,0,0,1,1,0,0,0,0,0,1,0
254,250000,29,0,0,0,0,0,0,12044,3260,4037,1184,5107,1893,3276,4057,1196,5123,6,2539,0,1,0,1,0,0,0,0,0,1,0
255,450000,37,0,0,0,0,0,0,136655,146400,156049,164076,170885,177483,13492,13641,12168,9650,9650,9650,0,1,0,0,1,0,0,0,0,1,0
256,170000,30,0,0,0,0,0,0,3733,1958,5956,1836,3959,1285,1958,5956,1842,3959,1285,0,0,0,1,1,0,0,0,0,0,1,0
257,80000,25,1,2,0,0,0,0,78894,79989,79882,67946,51435,53113,3000,3500,5000,2500,2500,2000,0,0,1,0,1,0,0,0,0,1,0
258,500000,49,0,0,0,0,0,0,27891,8970,385228,391047,0,150,8982,385228,7821,0,150,363,0,0,1,0,1,0,0,0,0,1,0
259,230000,33,0,0,0,0,0,0,57171,56150,57074,50670,50652,51267,2100,2300,2000,2000,2000,2000,0,1,0,1,0,0,0,0,0,1,0
260,150000,39,0,0,0,0,0,0,10147,0,1351,2942,384,504,0,1351,2942,384,504,280,0,0,1,1,0,0,0,0,1,0,0
261,50000,39,0,0,3,2,0,2,263,1209,946,576,18611,17721,1209,0,0,18611,0,920,0,0,1,0,1,0,0,0,0,1,0
262,30000,59,0,0,0,0,0,0,28372,29152,29643,29593,27952,0,2010,1500,788,559,0,0,0,1,0,0,0,1,0,0,0,1,0
263,130000,30,0,0,0,0,0,0,4536,5616,6455,6791,6991,0,1161,1000,336,200,0,0,0,1,0,1,0,0,0,0,0,1,0
264,30000,55,0,0,0,0,0,0,27381,27803,28170,9515,780,0,1633,1000,1190,0,0,0,0,0,1,0,0,1,0,0,1,0,0
265,100000,34,3,2,2,2,2,2,39192,39951,39030,43381,43771,44626,1700,0,5000,1400,1700,300,0,0,1,0,1,0,0,0,1,0,0
266,30000,39,1,2,0,0,0,0,29388,27850,28525,29091,28923,29553,0,1452,1018,1038,1100,964,0,1,0,0,1,0,0,0,1,0,0
267,280000,38,0,0,0,0,0,0,92579,94451,96041,98301,74624,75173,4300,4000,4033,3000,3300,3500,0,0,1,0,1,0,0,0,0,1,0
268,120000,41,0,0,0,0,0,0,919,8209,421,4502,6013,5094,8209,421,5000,6013,0,7600,0,0,1,0,1,0,0,0,1,0,0
269,210000,33,0,0,0,0,0,0,155847,156084,177865,89227,90027,93076,6000,5896,4800,3500,5000,4000,0,1,0,0,1,0,0,0,0,1,0
270,280000,45,0,0,0,0,0,0,50415,59538,67642,39396,26096,34104,10000,10000,36432,0,10000,28580,0,0,1,0,0,1,0,0,1,0,0
271,260000,28,0,0,0,0,0,0,251560,379318,226538,202887,195364,181206,9139,13805,7100,6952,12812,6362,0,0,1,0,1,0,0,0,0,1,0
272,60000,22,1,3,2,0,0,0,25300,23150,20999,21423,19049,18282,0,0,1000,1000,1000,1000,0,1,0,0,1,0,0,0,0,1,0
273,120000,31,0,0,0,0,0,0,115573,117767,115918,116918,118698,121372,5700,4172,4168,4770,5119,2954,0,0,1,0,1,0,0,0,0,1,0
274,500000,38,1,2,0,0,2,0,91662,88467,90193,94629,92621,80971,0,4500,7200,8,3403,2311,0,1,0,0,1,0,0,0,1,0,0
275,30000,46,0,0,0,0,0,0,29003,28544,27177,28630,25087,25342,1500,2000,2390,1000,1000,2000,0,0,1,0,0,1,0,0,1,0,0
276,50000,60,0,0,0,0,0,0,51078,50649,36384,32913,9397,9755,2013,2505,2100,500,500,500,0,1,0,0,1,0,0,0,0,1,0
277,330000,34,0,0,0,0,0,0,261974,245882,228275,227974,185431,107493,15000,10008,10000,20000,25000,3500,0,0,1,1,0,0,0,0,0,1,0
278,330000,56,0,0,2,0,0,0,360,1499,360,360,7143,5725,1499,0,360,7143,3000,2383,0,1,0,0,0,1,0,0,1,0,0
279,130000,29,2,2,2,0,0,0,47272,47984,47113,48218,49408,50648,1600,0,1700,1800,2000,1800,0,1,0,0,1,0,0,0,0,1,0
280,100000,55,0,0,0,0,0,0,18135,31498,17158,18758,17168,0,2000,4000,2000,3000,0,0,0,1,0,1,0,0,0,0,1,0,0
281,30000,40,1,2,2,2,2,2,53720,52268,49338,44430,40875,40272,0,3000,1000,2000,5000,0,0,0,1,0,0,1,0,0,0,1,0
282,300000,34,0,0,0,0,0,0,4741,3767,10436,9650,4198,0,3767,10436,9856,4198,0,0,0,1,0,0,0,1,0,0,0,1,0
283,440000,41,0,0,0,0,0,0,348397,356586,366049,262697,267922,274502,14006,19077,9518,9576,11083,12010,0,0,1,0,1,0,0,0,1,0,0
284,230000,33,1,0,0,0,0,0,-133,611,19640,13242,1782,3106,744,19640,13242,1782,3106,0,0,0,1,0,1,0,0,0,0,1,0
285,50000,39,0,0,0,0,0,0,47407,37716,30873,24659,15849,8540,2039,1400,1612,0,0,0,0,0,1,0,1,0,0,0,1,0,0
286,70000,25,0,0,0,0,0,0,32486,33640,35286,36889,34152,36694,2000,2500,2519,5090,3100,0,0,0,1,0,1,0,0,0,0,1,0
287,150000,38,1,2,2,2,0,0,139005,135350,148041,143259,142519,142162,0,15000,0,5099,5472,5000,0,1,0,1,0,0,0,0,0,1,0
288,360000,51,0,0,0,0,0,0,2782,5608,923,12886,489,172,5636,927,12950,491,173,7144,0,1,0,1,0,0,0,0,1,0,0
289,110000,40,0,0,2,0,0,0,31042,33971,33143,34157,34950,36175,3454,0,1568,1361,1900,0,0,1,0,0,1,0,0,0,1,0,0
290,70000,24,0,0,2,2,2,2,48432,52650,53099,51648,55409,54366,5000,1900,0,4600,0,2300,0,0,1,1,0,0,0,0,0,1,0
291,50000,22,0,0,0,0,0,0,49077,47610,46490,21056,20425,20632,2610,2609,715,930,2000,770,0,0,1,1,0,0,0,0,0,1,0
292,500000,33,0,0,0,0,0,0,5322,5920,6061,7289,8313,6490,1125,1280,1791,1528,1512,1370,0,1,0,0,1,0,0,0,1,0,0
293,100000,38,0,0,0,0,0,0,25994,27173,44285,45433,3952,3723,1994,19462,3000,302,3723,15462,0,1,0,0,1,0,0,0,0,1,0
294,230000,28,0,0,0,0,0,0,26574,-26,-26,90624,92624,-89,26,0,90650,2000,89,0,0,1,0,0,1,0,0,0,0,1,0
295,100000,28,0,0,0,0,0,0,4864,9089,13534,16158,6700,7730,5800,6000,4375,6700,3000,0,0,0,1,1,0,0,0,0,0,1,0
296,130000,27,0,0,0,0,0,0,92043,61650,0,0,0,0,2850,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
297,50000,57,0,0,0,0,2,0,51867,51136,51039,52079,49523,49128,2200,2500,4000,0,2000,2000,0,1,0,0,1,0,0,0,0,1,0
298,440000,46,0,0,0,0,0,0,177425,180641,181557,149944,113135,105280,7700,8610,6907,3727,3800,4001,0,0,1,0,1,0,0,0,1,0,0
299,220000,34,0,0,0,0,0,0,14588,6689,4664,9530,118206,112206,5021,4674,9530,120000,0,0,0,1,0,1,0,0,0,0,0,1,0
300,220000,43,0,0,0,0,0,0,215050,211239,207821,209795,144729,148139,9029,10000,9084,10042,10000,10000,0,0,1,0,0,1,0,0,1,0,0
301,150000,28,0,0,0,0,0,0,147933,111608,91705,32907,0,0,3202,20088,700,0,0,0,0,0,1,1,0,0,0,0,0,1,0
302,110000,39,0,0,0,0,0,0,73064,70373,71730,73208,75095,72530,3900,3200,2600,3000,3100,3100,0,0,1,0,0,1,0,0,1,0,0
303,60000,33,0,0,0,0,0,0,59615,59570,60851,56113,30326,30038,2300,2317,2500,1100,1300,1198,0,1,0,0,0,1,0,0,1,0,0
304,420000,42,0,0,0,0,0,0,87263,20793,34676,48823,74475,47108,20803,34682,48919,74481,47108,219844,0,0,1,0,0,1,0,0,1,0,0
305,340000,39,0,0,0,0,0,0,332319,308286,315601,318616,243586,248766,12500,13775,10631,8900,9200,9525,0,0,1,0,1,0,0,0,0,1,0
306,110000,34,0,0,0,0,0,0,93039,81169,82800,107986,99627,80610,4500,4100,67606,4100,3100,2861,0,0,1,0,1,0,0,0,0,1,0
307,240000,37,0,0,0,0,0,0,-3,-3,1130,3525,0,2116,0,1133,3525,0,2116,7442,0,0,1,0,0,1,0,0,1,0,0
308,260000,31,0,0,0,0,0,0,62446,54074,46407,38874,31324,24031,2000,2000,2000,2000,2000,72000,0,1,0,0,1,0,0,0,0,1,0
309,170000,28,0,0,0,0,0,0,169763,166286,162330,110034,97018,96056,6300,8138,4206,3366,3421,3642,0,1,0,0,0,0,1,0,0,1,0
310,280000,31,1,0,0,0,0,0,0,3495,2783,2001,-339,-1180,3495,2783,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
311,100000,26,0,0,0,0,0,0,9614,0,0,0,0,16708,0,0,0,0,16708,2000,0,0,1,0,1,0,0,0,0,1,0
312,80000,29,0,0,0,0,0,0,7880,8316,4761,5964,5697,2590,3034,3002,2093,1023,1000,1000,0,0,1,0,1,0,0,0,0,1,0
313,90000,29,0,0,0,0,0,0,88254,89080,89613,89532,90362,94337,4200,4000,3307,3453,6730,0,0,0,1,1,0,0,0,0,0,1,0
314,110000,46,0,0,0,0,0,0,111301,69352,58442,55485,53539,41193,3075,3000,2000,2941,1512,2040,0,0,1,0,1,0,0,0,1,0,0
315,220000,34,0,0,0,0,0,0,109815,91363,93091,91706,91748,93261,3634,3566,3394,3659,3700,3183,0,0,1,0,1,0,0,0,1,0,0
316,120000,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
317,110000,59,0,0,0,0,0,0,100800,40387,37689,37750,33281,30968,1914,2000,2000,1300,1500,5000,0,0,1,0,1,0,0,0,1,0,0
318,200000,53,0,0,0,0,0,0,98426,91948,17042,10075,5107,7789,52306,1000,212,102,7786,4000,0,0,1,0,0,1,0,0,1,0,0
319,30000,36,1,3,2,5,4,3,18811,18225,22630,21988,21057,25412,0,5000,0,0,5000,0,0,1,0,0,1,0,0,0,1,0,0
320,360000,27,0,0,0,0,0,0,115730,102973,96363,85616,79033,72152,4371,5438,3415,2430,2568,3017,0,0,1,0,0,1,0,0,1,0,0
321,180000,44,0,0,0,0,0,0,138701,140009,143053,145695,143705,133883,5100,5297,5128,4869,4960,5177,0,0,1,1,0,0,0,0,1,0,0
322,60000,31,0,0,0,0,0,0,53954,57469,37861,60993,2343,6707,5000,5000,25500,3000,6000,5000,0,1,0,0,1,0,0,0,0,1,0
323,450000,53,0,0,0,0,0,0,2542,2545,1158,1103,110,187,2557,1273,1109,0,187,2014,0,0,1,0,1,0,0,0,1,0,0
324,340000,43,1,0,0,0,0,0,-212,-212,-212,-212,-212,-212,0,0,0,0,0,154,0,0,1,1,0,0,0,0,0,1,0
325,80000,44,0,0,0,0,0,0,3995,2045,824,0,1000,0,1000,824,0,1000,0,0,0,0,1,0,1,0,0,0,1,0,0
326,20000,23,0,0,0,0,0,0,17010,-820,19970,19580,20180,20000,0,21490,600,600,600,0,0,1,0,0,0,1,0,0,0,1,0
327,300000,29,0,0,0,0,0,0,22391,3637,1705,-4,36581,332,4018,1809,0,36583,334,0,0,1,0,1,0,0,0,0,0,1,0
328,210000,27,0,0,0,0,0,0,272,894,2168,762,660,3140,902,2168,762,660,3140,0,0,0,1,1,0,0,0,0,0,1,0
329,490000,31,0,0,0,0,0,0,470579,482733,492718,282450,287363,272578,19469,20000,12000,11000,10000,10000,0,0,1,0,1,0,0,0,1,0,0
330,140000,26,0,0,0,0,0,0,22844,8178,3776,3776,3776,4173,1119,1000,3776,3776,4173,1000,0,0,1,0,1,0,0,0,0,1,0
331,260000,48,0,0,0,0,0,0,97908,84773,70259,58341,58730,52789,2980,2338,1911,5014,5004,2007,0,0,1,0,0,1,0,0,1,0,0
332,310000,37,0,0,0,0,0,0,0,0,5365,6274,7017,8893,0,5365,1000,1000,2000,2000,0,0,1,0,1,0,0,0,1,0,0
333,210000,31,0,0,0,0,0,0,15332,10000,19875,57751,25456,10625,10000,19875,50000,15456,10625,213,0,0,1,1,0,0,0,0,0,1,0
334,130000,26,0,0,0,0,0,0,24579,23741,11666,11806,11081,11396,1187,1500,616,500,500,485,0,0,1,0,1,0,0,0,1,0,0
335,50000,42,0,0,0,0,0,0,50562,50906,48888,47037,12187,9962,2000,2009,1180,1000,1000,348,0,0,1,0,0,1,0,0,1,0,0
336,20000,32,0,0,0,0,0,2,3448,4460,5326,6574,7417,2246,1230,1096,1344,1187,285,66,0,1,0,0,0,1,0,0,0,1,0
337,50000,24,0,0,0,0,0,2,42120,41444,33933,28945,28131,27531,1921,1490,1148,2370,0,1179,0,0,1,0,1,0,0,0,1,0,0
338,320000,30,0,0,0,0,0,0,1031,1886,2913,-27,-27,5399,1895,2927,0,0,5426,3700,0,0,1,0,1,0,0,0,1,0,0
339,30000,49,0,0,0,0,0,0,24885,25886,26901,27907,28469,29058,1215,1230,1236,798,822,1079,0,0,1,0,0,1,0,0,1,0,0
340,150000,48,0,0,0,0,0,0,3611,5153,6158,4626,0,0,2000,1523,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,1
341,220000,34,0,0,0,0,0,0,93815,96121,56148,35642,33516,30177,4300,2407,2000,2000,1100,1000,0,0,1,0,1,0,0,0,0,1,0
342,200000,32,0,0,0,0,0,0,146,-3,670,0,0,868,0,673,0,0,868,4,0,0,1,1,0,0,0,0,0,1,0
343,50000,38,0,0,0,0,0,0,33801,27027,24459,23161,22282,20537,1433,1319,773,787,757,615,0,0,1,0,1,0,0,0,0,1,0
344,150000,39,0,0,0,0,0,0,36146,36184,37511,33080,30223,31561,3000,3000,3000,2500,2000,2000,0,0,1,0,1,0,0,0,1,0,0
345,120000,54,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,7000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
346,440000,30,0,0,0,0,0,0,777,612,87426,171244,150897,117870,612,87426,130007,3018,15000,51663,0,0,1,1,0,0,0,0,0,1,0
347,10000,22,0,0,0,0,0,0,7418,8080,780,780,0,0,1000,780,0,600,0,0,0,0,1,0,1,0,0,0,0,1,0
348,250000,40,0,0,0,0,0,2,44930,137101,90801,0,1069,919,120041,4435,0,1069,0,67619,0,0,1,0,1,0,0,0,1,0,0
349,180000,25,0,0,0,0,0,0,109030,177633,139415,136942,114632,117808,78266,5203,30023,10024,10000,4458,0,0,1,0,1,0,0,0,0,1,0
350,100000,29,1,2,0,0,0,0,3788,1263,2394,2839,32934,31056,0,2000,3000,31000,2000,5000,0,0,1,1,0,0,0,0,0,1,0
351,200000,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
352,340000,36,1,0,0,0,0,0,0,544,4881,717,3785,10911,544,4881,717,3785,10911,10226,0,0,1,1,0,0,0,0,1,0,0
353,110000,34,0,0,0,0,0,0,102638,101681,100316,100512,102215,103909,4600,4000,4000,3800,4000,4000,0,1,0,0,1,0,0,0,1,0,0
354,130000,27,0,0,0,0,0,0,18776,21458,22760,23215,23706,21951,3000,2000,778,811,2000,2865,0,0,1,0,1,0,0,0,0,1,0
355,280000,29,0,0,0,0,0,0,2187,1461,53603,976,20825,1159,1469,53871,981,20929,1164,0,0,0,1,1,0,0,0,0,0,1,0
356,390000,29,0,0,0,0,0,0,570,2681,1186,1944,4966,2973,2691,1191,1948,4987,2982,15546,0,1,0,1,0,0,0,0,1,0,0
357,360000,39,0,2,2,0,0,0,655,655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
358,70000,25,0,0,0,0,0,0,5328,212,41069,-367,-367,-367,212,42000,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
359,170000,27,0,0,0,0,0,0,43839,45502,46967,48872,51049,81018,2400,2200,3000,3000,31018,3000,0,0,1,0,1,0,0,0,0,1,0
360,100000,26,0,0,0,0,2,0,6631,7643,8975,11032,10561,10779,1130,1462,2519,0,537,538,0,0,1,0,1,0,0,0,0,1,0
361,20000,30,1,2,2,2,2,2,16906,17328,19145,18397,20697,20547,1000,2400,0,2700,0,283,0,1,0,0,1,0,0,0,0,1,0
362,190000,34,0,0,0,0,0,0,7251,11990,39360,5090,2787,23405,11996,39382,5090,2787,23405,978,0,0,1,0,0,0,1,0,1,0,0
363,200000,37,0,0,0,0,0,0,74418,3251,86800,84144,83699,121930,3251,86804,1820,29000,71439,2738,0,0,1,1,0,0,0,0,1,0,0
364,240000,36,0,0,0,0,0,0,7283,5266,5113,7113,7113,4178,1263,1000,2000,2500,2000,5000,0,0,1,1,0,0,0,0,0,1,0
365,160000,45,0,0,0,0,0,0,108799,110963,114975,115923,107621,110006,3972,5800,4431,3854,4121,4603,0,0,1,1,0,0,0,0,1,0,0
